	Unnamed: 0	Model	Strategy	Instance	Acc	F1
2727	27	DeBERTa-large	random	10	0.333	0.167
2728	28	BERT-base	random	10	0.331	0.170
2729	29	BERT-base	random	10	0.333	0.174
2730	30	BERT-base	random	10	0.336	0.179
2731	31	DeBERTa-large	random	10	0.333	0.167
2732	32	RoBERTa-base	random	10	0.331	0.175
2733	33	DeBERTa-base	random	10	0.329	0.165
2734	34	DeBERTa-base	random	10	0.320	0.166
2735	35	DeBERTa-base	random	10	0.324	0.164
2736	36	DeBERTa-base	random	10	0.322	0.170
2737	37	BERT-large	random	10	0.333	0.167
2738	38	DeBERTa-large	random	10	0.333	0.167
2739	39	BERT-large	random	10	0.333	0.167
2740	40	RoBERTa-large	random	10	0.338	0.200
2741	41	BERT-base	random	10	0.333	0.174
2742	42	RoBERTa-large	random	10	0.333	0.167
2743	43	RoBERTa-base	random	10	0.324	0.187
2744	44	RoBERTa-base	random	10	0.327	0.180
2745	45	RoBERTa-base	random	10	0.333	0.179
2746	46	RoBERTa-base	random	10	0.336	0.172
2747	47	RoBERTa-large	random	10	0.333	0.168
2748	48	BERT-base	random	10	0.340	0.191
2749	49	DeBERTa-large	random	10	0.333	0.167
2750	50	BERT-base	random	10	0.336	0.179
2751	51	DeBERTa-base	random	10	0.322	0.170
2752	52	BERT-large	random	10	0.333	0.167
2753	53	BERT-base	random	10	0.333	0.174
2754	54	DeBERTa-base	random	10	0.327	0.164
2755	55	DeBERTa-large	random	10	0.333	0.167
2756	56	RoBERTa-base	random	10	0.329	0.181
2757	57	DeBERTa-large	random	10	0.333	0.167
2758	58	BERT-large	random	10	0.333	0.167
2759	59	RoBERTa-base	random	10	0.331	0.174
2760	60	DeBERTa-base	random	20	0.333	0.167
2761	61	RoBERTa-large	random	20	0.333	0.167
2762	62	DeBERTa-large	random	20	0.333	0.167
2763	63	DeBERTa-large	random	20	0.333	0.167
2764	64	RoBERTa-base	random	20	0.333	0.167
2765	65	BERT-large	random	20	0.333	0.167
2766	66	RoBERTa-large	random	20	0.333	0.180
2767	67	RoBERTa-large	random	20	0.333	0.167
2768	68	BERT-large	random	20	0.333	0.167
2769	69	RoBERTa-base	random	20	0.333	0.167
2770	70	DeBERTa-base	random	20	0.333	0.167
2771	71	RoBERTa-base	random	20	0.333	0.167
2772	72	DeBERTa-base	random	20	0.333	0.167
2773	73	DeBERTa-large	random	20	0.333	0.167
2774	74	DeBERTa-large	random	20	0.333	0.167
2775	75	BERT-large	random	20	0.333	0.167
2776	76	BERT-base	random	20	0.333	0.167
2777	77	DeBERTa-base	random	20	0.333	0.167
2778	78	RoBERTa-base	random	20	0.333	0.167
2779	79	BERT-base	random	20	0.333	0.167
2780	80	BERT-base	random	20	0.333	0.167
2781	81	RoBERTa-large	random	20	0.333	0.167
2782	82	BERT-base	random	20	0.333	0.167
2783	83	DeBERTa-base	random	20	0.333	0.167
2784	84	BERT-base	random	20	0.333	0.167
2785	85	RoBERTa-large	random	20	0.333	0.167
2786	86	BERT-base	random	20	0.333	0.167
2787	87	DeBERTa-base	random	20	0.333	0.167
2788	88	DeBERTa-large	random	20	0.333	0.167
2789	89	RoBERTa-large	random	20	0.336	0.173
2790	90	BERT-large	random	20	0.333	0.167
2791	91	RoBERTa-base	random	20	0.333	0.167
2792	92	BERT-base	random	20	0.333	0.167
2793	93	RoBERTa-base	random	20	0.333	0.167
2794	94	DeBERTa-large	random	20	0.333	0.167
2795	95	BERT-base	random	20	0.333	0.167
2796	96	RoBERTa-large	random	20	0.333	0.168
2797	97	BERT-large	random	20	0.333	0.167
2798	98	DeBERTa-base	random	20	0.333	0.167
2799	99	RoBERTa-base	random	20	0.333	0.167
2800	100	DeBERTa-base	random	20	0.333	0.167
2801	101	BERT-large	random	20	0.333	0.167
2802	102	BERT-large	random	20	0.333	0.167
2803	103	DeBERTa-large	random	20	0.333	0.167
2804	104	BERT-base	random	20	0.333	0.167
2805	105	DeBERTa-large	random	20	0.333	0.167
2806	106	DeBERTa-large	random	20	0.333	0.167
2807	107	DeBERTa-large	random	20	0.333	0.167
2808	108	BERT-base	random	20	0.333	0.167
2809	109	DeBERTa-base	random	20	0.333	0.167
2810	110	RoBERTa-large	random	20	0.333	0.167
2811	111	RoBERTa-large	random	20	0.333	0.167
2812	112	RoBERTa-base	random	20	0.333	0.167
2813	113	RoBERTa-base	random	20	0.333	0.167
2814	114	BERT-large	random	20	0.333	0.167
2815	115	BERT-large	random	20	0.333	0.167
2816	116	DeBERTa-base	random	20	0.333	0.167
2817	117	BERT-large	random	20	0.333	0.167
2818	118	RoBERTa-base	random	20	0.336	0.172
2819	119	RoBERTa-large	random	20	0.333	0.167
2820	120	DeBERTa-large	random	30	0.333	0.167
2821	121	BERT-base	random	30	0.333	0.167
2822	122	BERT-base	random	30	0.333	0.167
2823	123	RoBERTa-base	random	30	0.333	0.167
2824	124	RoBERTa-large	random	30	0.333	0.167
2825	125	DeBERTa-base	random	30	0.333	0.167
2826	126	BERT-large	random	30	0.333	0.167
2827	127	BERT-base	random	30	0.333	0.167
2828	128	RoBERTa-base	random	30	0.333	0.167
2829	129	RoBERTa-large	random	30	0.333	0.168
2830	130	BERT-base	random	30	0.333	0.167
2831	131	DeBERTa-base	random	30	0.333	0.167
2832	132	DeBERTa-large	random	30	0.333	0.167
2833	133	RoBERTa-large	random	30	0.329	0.171
2834	134	DeBERTa-large	random	30	0.333	0.167
2835	135	BERT-base	random	30	0.333	0.167
2836	136	BERT-base	random	30	0.333	0.167
2837	137	DeBERTa-base	random	30	0.333	0.167
2838	138	BERT-large	random	30	0.333	0.167
2839	139	RoBERTa-base	random	30	0.338	0.176
2840	140	RoBERTa-large	random	30	0.333	0.167
2841	141	BERT-large	random	30	0.333	0.167
2842	142	RoBERTa-large	random	30	0.333	0.167
2843	143	DeBERTa-large	random	30	0.333	0.167
2844	144	RoBERTa-base	random	30	0.333	0.167
2845	145	DeBERTa-base	random	30	0.333	0.167
2846	146	DeBERTa-large	random	30	0.333	0.167
2847	147	RoBERTa-base	random	30	0.336	0.172
2848	148	DeBERTa-large	random	30	0.333	0.167
2849	149	DeBERTa-large	random	30	0.333	0.167
2850	150	BERT-large	random	30	0.333	0.167
2851	151	DeBERTa-base	random	30	0.333	0.167
2852	152	BERT-large	random	30	0.333	0.167
2853	153	BERT-base	random	30	0.333	0.167
2854	154	BERT-large	random	30	0.333	0.167
2855	155	RoBERTa-large	random	30	0.333	0.167
2856	156	RoBERTa-base	random	30	0.333	0.167
2857	157	RoBERTa-base	random	30	0.333	0.167
2858	158	DeBERTa-base	random	30	0.333	0.167
2859	159	DeBERTa-base	random	30	0.333	0.167
2860	160	BERT-large	random	30	0.333	0.167
2861	161	BERT-large	random	30	0.333	0.167
2862	162	DeBERTa-base	random	30	0.333	0.167
2863	163	DeBERTa-large	random	30	0.333	0.167
2864	164	BERT-base	random	30	0.333	0.167
2865	165	BERT-large	random	30	0.333	0.167
2866	166	RoBERTa-base	random	30	0.333	0.179
2867	167	RoBERTa-base	random	30	0.333	0.167
2868	168	RoBERTa-large	random	30	0.333	0.168
2869	169	DeBERTa-base	random	30	0.333	0.167
2870	170	DeBERTa-base	random	30	0.333	0.167
2871	171	BERT-base	random	30	0.333	0.167
2872	172	DeBERTa-large	random	30	0.333	0.167
2873	173	DeBERTa-large	random	30	0.333	0.167
2874	174	RoBERTa-large	random	30	0.333	0.167
2875	175	BERT-base	random	30	0.333	0.167
2876	176	RoBERTa-large	random	30	0.336	0.173
2877	177	BERT-large	random	30	0.333	0.167
2878	178	RoBERTa-base	random	30	0.333	0.167
2879	179	RoBERTa-large	random	30	0.333	0.168
2880	180	DeBERTa-base	random	40	0.333	0.167
2881	181	DeBERTa-large	random	40	0.333	0.167
2882	182	RoBERTa-base	random	40	0.333	0.167
2883	183	RoBERTa-large	random	40	0.333	0.167
2884	184	BERT-base	random	40	0.333	0.167
2885	185	DeBERTa-large	random	40	0.333	0.167
2886	186	RoBERTa-base	random	40	0.333	0.167
2887	187	DeBERTa-base	random	40	0.333	0.167
2888	188	DeBERTa-large	random	40	0.333	0.167
2889	189	BERT-large	random	40	0.333	0.167
2890	190	BERT-base	random	40	0.333	0.167
2891	191	BERT-base	random	40	0.333	0.167
2892	192	RoBERTa-base	random	40	0.333	0.167
2893	193	DeBERTa-base	random	40	0.333	0.167
2894	194	RoBERTa-base	random	40	0.338	0.176
2895	195	DeBERTa-base	random	40	0.333	0.167
2896	196	DeBERTa-large	random	40	0.333	0.167
2897	197	BERT-base	random	40	0.333	0.167
2898	198	DeBERTa-large	random	40	0.336	0.172
2899	199	BERT-base	random	40	0.333	0.167
2900	200	RoBERTa-base	random	40	0.333	0.167
2901	201	RoBERTa-large	random	40	0.333	0.167
2902	202	BERT-large	random	40	0.333	0.167
2903	203	RoBERTa-large	random	40	0.333	0.167
2904	204	DeBERTa-large	random	40	0.333	0.167
2905	205	BERT-large	random	40	0.333	0.167
2906	206	RoBERTa-large	random	40	0.333	0.167
2907	207	BERT-large	random	40	0.333	0.167
2908	208	BERT-large	random	40	0.333	0.167
2909	209	RoBERTa-large	random	40	0.331	0.180
2910	210	DeBERTa-large	random	40	0.333	0.167
2911	211	BERT-base	random	40	0.333	0.167
2912	212	DeBERTa-large	random	40	0.333	0.167
2913	213	RoBERTa-base	random	40	0.333	0.167
2914	214	RoBERTa-large	random	40	0.333	0.167
2915	215	RoBERTa-base	random	40	0.333	0.172
2916	216	DeBERTa-base	random	40	0.333	0.167
2917	217	RoBERTa-large	random	40	0.333	0.167
2918	218	BERT-large	random	40	0.333	0.167
2919	219	RoBERTa-base	random	40	0.331	0.170
2920	220	BERT-base	random	40	0.333	0.167
2921	221	BERT-base	random	40	0.333	0.167
2922	222	BERT-base	random	40	0.333	0.167
2923	223	RoBERTa-large	random	40	0.333	0.167
2924	224	DeBERTa-base	random	40	0.333	0.167
2925	225	DeBERTa-base	random	40	0.333	0.167
2926	226	DeBERTa-base	random	40	0.333	0.167
2927	227	RoBERTa-base	random	40	0.333	0.167
2928	228	BERT-large	random	40	0.333	0.167
2929	229	BERT-large	random	40	0.333	0.167
2930	230	DeBERTa-large	random	40	0.333	0.167
2931	231	RoBERTa-large	random	40	0.333	0.167
2932	232	BERT-base	random	40	0.333	0.167
2933	233	DeBERTa-large	random	40	0.333	0.167
2934	234	RoBERTa-large	random	40	0.333	0.167
2935	235	DeBERTa-base	random	40	0.333	0.167
2936	236	BERT-large	random	40	0.333	0.167
2937	237	BERT-large	random	40	0.333	0.167
2938	238	DeBERTa-base	random	40	0.333	0.167
2939	239	RoBERTa-base	random	40	0.333	0.167
2940	240	RoBERTa-large	random	50	0.333	0.167
2941	241	RoBERTa-base	random	50	0.333	0.167
2942	242	DeBERTa-base	random	50	0.333	0.167
2943	243	RoBERTa-base	random	50	0.333	0.167
2944	244	BERT-large	random	50	0.333	0.167
2945	245	DeBERTa-large	random	50	0.333	0.167
2946	246	BERT-base	random	50	0.333	0.167
2947	247	RoBERTa-base	random	50	0.333	0.167
2948	248	BERT-large	random	50	0.333	0.167
2949	249	DeBERTa-base	random	50	0.333	0.167
2950	250	RoBERTa-base	random	50	0.342	0.185
2951	251	RoBERTa-large	random	50	0.333	0.167
2952	252	RoBERTa-large	random	50	0.333	0.167
2953	253	BERT-base	random	50	0.333	0.167
2954	254	DeBERTa-large	random	50	0.333	0.167
2955	255	BERT-base	random	50	0.333	0.167
2956	256	DeBERTa-large	random	50	0.333	0.167
2957	257	BERT-large	random	50	0.333	0.167
2958	258	RoBERTa-large	random	50	0.333	0.167
2959	259	DeBERTa-base	random	50	0.333	0.167
2960	260	DeBERTa-large	random	50	0.338	0.176
2961	261	DeBERTa-base	random	50	0.333	0.167
2962	262	RoBERTa-base	random	50	0.338	0.177
2963	263	RoBERTa-large	random	50	0.333	0.167
2964	264	RoBERTa-base	random	50	0.333	0.167
2965	265	DeBERTa-base	random	50	0.333	0.167
2966	266	BERT-base	random	50	0.333	0.167
2967	267	DeBERTa-large	random	50	0.333	0.167
2968	268	BERT-base	random	50	0.333	0.167
2969	269	RoBERTa-large	random	50	0.333	0.167
2970	270	BERT-large	random	50	0.333	0.167
2971	271	RoBERTa-large	random	50	0.331	0.166
2972	272	BERT-large	random	50	0.333	0.167
2973	273	DeBERTa-large	random	50	0.336	0.172
2974	274	RoBERTa-base	random	50	0.338	0.176
2975	275	RoBERTa-base	random	50	0.333	0.167
2976	276	BERT-base	random	50	0.333	0.167
2977	277	BERT-base	random	50	0.333	0.167
2978	278	DeBERTa-base	random	50	0.333	0.167
2979	279	BERT-large	random	50	0.333	0.167
2980	280	DeBERTa-large	random	50	0.333	0.167
2981	281	RoBERTa-large	random	50	0.333	0.167
2982	282	DeBERTa-base	random	50	0.333	0.167
2983	283	DeBERTa-large	random	50	0.333	0.167
2984	284	RoBERTa-large	random	50	0.333	0.167
2985	285	BERT-large	random	50	0.333	0.167
2986	286	RoBERTa-base	random	50	0.333	0.167
2987	287	DeBERTa-large	random	50	0.333	0.167
2988	288	BERT-large	random	50	0.333	0.167
2989	289	BERT-large	random	50	0.333	0.167
2990	290	DeBERTa-base	random	50	0.333	0.167
2991	291	BERT-large	random	50	0.333	0.167
2992	292	RoBERTa-base	random	50	0.333	0.167
2993	293	BERT-base	random	50	0.333	0.167
2994	294	RoBERTa-large	random	50	0.333	0.167
2995	295	BERT-base	random	50	0.333	0.167
2996	296	DeBERTa-large	random	50	0.349	0.206
2997	297	DeBERTa-base	random	50	0.333	0.167
2998	298	DeBERTa-base	random	50	0.333	0.167
2999	299	BERT-base	random	50	0.333	0.167
3000	300	RoBERTa-base	random	60	0.333	0.167
3001	301	DeBERTa-base	random	60	0.333	0.167
3002	302	RoBERTa-base	random	60	0.333	0.167
3003	303	DeBERTa-large	random	60	0.333	0.167
3004	304	DeBERTa-base	random	60	0.333	0.167
3005	305	DeBERTa-base	random	60	0.333	0.167
3006	306	DeBERTa-large	random	60	0.336	0.171
3007	307	RoBERTa-base	random	60	0.342	0.192
3008	308	RoBERTa-base	random	60	0.336	0.172
3009	309	BERT-base	random	60	0.333	0.167
3010	310	RoBERTa-base	random	60	0.336	0.183
3011	311	RoBERTa-base	random	60	0.333	0.167
3012	312	DeBERTa-large	random	60	0.333	0.167
3013	313	DeBERTa-large	random	60	0.333	0.167
3014	314	DeBERTa-large	random	60	0.336	0.171
3015	315	BERT-base	random	60	0.333	0.167
3016	316	DeBERTa-large	random	60	0.336	0.172
3017	317	DeBERTa-large	random	60	0.340	0.181
3018	318	RoBERTa-base	random	60	0.333	0.167
3019	319	RoBERTa-base	random	60	0.336	0.171
3020	320	DeBERTa-base	random	60	0.333	0.167
3021	321	DeBERTa-large	random	60	0.333	0.167
3022	322	BERT-base	random	60	0.333	0.167
3023	323	DeBERTa-base	random	60	0.333	0.167
3024	324	RoBERTa-base	random	60	0.340	0.181
3025	325	DeBERTa-large	random	60	0.333	0.167
3026	326	BERT-base	random	60	0.333	0.167
3027	327	DeBERTa-base	random	60	0.333	0.167
3028	328	RoBERTa-base	random	60	0.351	0.206
3029	329	RoBERTa-large	random	60	0.333	0.167
3030	330	RoBERTa-large	random	60	0.333	0.167
3031	331	BERT-large	random	60	0.333	0.167
3032	332	BERT-large	random	60	0.333	0.167
3033	333	RoBERTa-large	random	60	0.333	0.167
3034	334	BERT-base	random	60	0.333	0.167
3035	335	RoBERTa-large	random	60	0.333	0.167
3036	336	BERT-base	random	60	0.333	0.167
3037	337	BERT-large	random	60	0.333	0.167
3038	338	DeBERTa-base	random	60	0.333	0.167
3039	339	BERT-large	random	60	0.333	0.167
3040	340	RoBERTa-large	random	60	0.333	0.167
3041	341	BERT-large	random	60	0.333	0.167
3042	342	BERT-large	random	60	0.333	0.167
3043	343	BERT-base	random	60	0.333	0.167
3044	344	RoBERTa-large	random	60	0.333	0.167
3045	345	RoBERTa-large	random	60	0.333	0.167
3046	346	BERT-large	random	60	0.333	0.167
3047	347	DeBERTa-base	random	60	0.333	0.167
3048	348	RoBERTa-large	random	60	0.333	0.167
3049	349	BERT-large	random	60	0.333	0.167
3050	350	BERT-base	random	60	0.333	0.167
3051	351	DeBERTa-base	random	60	0.333	0.167
3052	352	RoBERTa-large	random	60	0.333	0.167
3053	353	BERT-large	random	60	0.333	0.167
3054	354	RoBERTa-large	random	60	0.333	0.167
3055	355	DeBERTa-base	random	60	0.333	0.167
3056	356	DeBERTa-large	random	60	0.333	0.167
3057	357	BERT-base	random	60	0.333	0.167
3058	358	BERT-base	random	60	0.333	0.167
3059	359	BERT-large	random	60	0.333	0.167
3060	360	DeBERTa-base	random	70	0.333	0.167
3061	361	BERT-base	random	70	0.333	0.167
3062	362	BERT-large	random	70	0.333	0.167
3063	363	BERT-base	random	70	0.333	0.167
3064	364	DeBERTa-base	random	70	0.333	0.167
3065	365	DeBERTa-base	random	70	0.333	0.167
3066	366	RoBERTa-base	random	70	0.333	0.167
3067	367	DeBERTa-large	random	70	0.333	0.167
3068	368	RoBERTa-large	random	70	0.333	0.167
3069	369	RoBERTa-large	random	70	0.333	0.167
3070	370	BERT-large	random	70	0.333	0.167
3071	371	RoBERTa-large	random	70	0.333	0.167
3072	372	DeBERTa-large	random	70	0.333	0.167
3073	373	BERT-base	random	70	0.333	0.167
3074	374	BERT-base	random	70	0.333	0.167
3075	375	DeBERTa-base	random	70	0.333	0.167
3076	376	DeBERTa-large	random	70	0.333	0.167
3077	377	BERT-large	random	70	0.333	0.167
3078	378	RoBERTa-large	random	70	0.333	0.167
3079	379	BERT-base	random	70	0.333	0.167
3080	380	RoBERTa-base	random	70	0.338	0.176
3081	381	RoBERTa-base	random	70	0.336	0.172
3082	382	DeBERTa-large	random	70	0.336	0.171
3083	383	RoBERTa-large	random	70	0.333	0.167
3084	384	BERT-large	random	70	0.333	0.167
3085	385	BERT-large	random	70	0.333	0.167
3086	386	DeBERTa-large	random	70	0.358	0.216
3087	387	DeBERTa-base	random	70	0.333	0.167
3088	388	DeBERTa-large	random	70	0.333	0.167
3089	389	RoBERTa-large	random	70	0.333	0.167
3090	390	DeBERTa-base	random	70	0.333	0.167
3091	391	RoBERTa-base	random	70	0.353	0.213
3092	392	RoBERTa-base	random	70	0.333	0.167
3093	393	RoBERTa-large	random	70	0.336	0.171
3094	394	BERT-large	random	70	0.344	0.190
3095	395	RoBERTa-base	random	70	0.333	0.167
3096	396	BERT-base	random	70	0.333	0.167
3097	397	BERT-base	random	70	0.333	0.167
3098	398	RoBERTa-large	random	70	0.336	0.172
3099	399	DeBERTa-base	random	70	0.333	0.167
3100	400	RoBERTa-base	random	70	0.338	0.177
3101	401	DeBERTa-base	random	70	0.333	0.167
3102	402	DeBERTa-large	random	70	0.333	0.167
3103	403	RoBERTa-large	random	70	0.333	0.167
3104	404	DeBERTa-large	random	70	0.333	0.167
3105	405	BERT-base	random	70	0.333	0.167
3106	406	DeBERTa-large	random	70	0.336	0.172
3107	407	RoBERTa-large	random	70	0.333	0.167
3108	408	DeBERTa-base	random	70	0.333	0.167
3109	409	BERT-large	random	70	0.333	0.167
3110	410	BERT-large	random	70	0.333	0.167
3111	411	RoBERTa-base	random	70	0.347	0.194
3112	412	BERT-large	random	70	0.329	0.165
3113	413	BERT-base	random	70	0.333	0.167
3114	414	DeBERTa-large	random	70	0.333	0.167
3115	415	DeBERTa-base	random	70	0.333	0.167
3116	416	RoBERTa-base	random	70	0.338	0.176
3117	417	BERT-base	random	70	0.333	0.167
3118	418	RoBERTa-base	random	70	0.344	0.199
3119	419	BERT-large	random	70	0.333	0.167
3120	420	RoBERTa-base	random	80	0.344	0.194
3121	421	DeBERTa-base	random	80	0.333	0.167
3122	422	BERT-large	random	80	0.333	0.167
3123	423	DeBERTa-large	random	80	0.333	0.167
3124	424	RoBERTa-large	random	80	0.333	0.167
3125	425	RoBERTa-large	random	80	0.333	0.167
3126	426	RoBERTa-base	random	80	0.349	0.226
3127	427	BERT-base	random	80	0.333	0.167
3128	428	BERT-base	random	80	0.333	0.167
3129	429	DeBERTa-large	random	80	0.373	0.257
3130	430	DeBERTa-base	random	80	0.333	0.167
3131	431	BERT-base	random	80	0.333	0.167
3132	432	RoBERTa-large	random	80	0.333	0.167
3133	433	BERT-large	random	80	0.333	0.167
3134	434	DeBERTa-base	random	80	0.333	0.167
3135	435	RoBERTa-base	random	80	0.342	0.189
3136	436	RoBERTa-base	random	80	0.333	0.167
3137	437	RoBERTa-large	random	80	0.333	0.167
3138	438	DeBERTa-base	random	80	0.333	0.167
3139	439	DeBERTa-large	random	80	0.333	0.167
3140	440	DeBERTa-base	random	80	0.333	0.167
3141	441	BERT-large	random	80	0.333	0.167
3142	442	DeBERTa-large	random	80	0.333	0.167
3143	443	RoBERTa-large	random	80	0.333	0.167
3144	444	BERT-large	random	80	0.333	0.167
3145	445	RoBERTa-base	random	80	0.333	0.167
3146	446	RoBERTa-base	random	80	0.349	0.205
3147	447	BERT-base	random	80	0.333	0.167
3148	448	BERT-large	random	80	0.336	0.171
3149	449	DeBERTa-large	random	80	0.333	0.167
3150	450	BERT-base	random	80	0.333	0.167
3151	451	RoBERTa-large	random	80	0.333	0.167
3152	452	BERT-large	random	80	0.333	0.167
3153	453	DeBERTa-base	random	80	0.333	0.167
3154	454	DeBERTa-base	random	80	0.333	0.167
3155	455	BERT-large	random	80	0.333	0.167
3156	456	DeBERTa-large	random	80	0.333	0.167
3157	457	BERT-large	random	80	0.333	0.167
3158	458	RoBERTa-large	random	80	0.333	0.167
3159	459	DeBERTa-large	random	80	0.333	0.167
3160	460	BERT-large	random	80	0.333	0.167
3161	461	DeBERTa-base	random	80	0.333	0.167
3162	462	RoBERTa-base	random	80	0.331	0.170
3163	463	BERT-base	random	80	0.333	0.167
3164	464	DeBERTa-large	random	80	0.333	0.167
3165	465	RoBERTa-base	random	80	0.333	0.167
3166	466	BERT-base	random	80	0.333	0.167
3167	467	BERT-base	random	80	0.333	0.167
3168	468	DeBERTa-large	random	80	0.336	0.171
3169	469	BERT-base	random	80	0.333	0.167
3170	470	RoBERTa-large	random	80	0.336	0.172
3171	471	RoBERTa-base	random	80	0.344	0.193
3172	472	RoBERTa-base	random	80	0.373	0.249
3173	473	DeBERTa-large	random	80	0.351	0.203
3174	474	BERT-base	random	80	0.333	0.167
3175	475	RoBERTa-large	random	80	0.333	0.167
3176	476	BERT-large	random	80	0.333	0.167
3177	477	RoBERTa-large	random	80	0.333	0.167
3178	478	DeBERTa-base	random	80	0.333	0.167
3179	479	DeBERTa-base	random	80	0.333	0.167
3180	480	BERT-base	random	90	0.333	0.167
3181	481	DeBERTa-large	random	90	0.333	0.167
3182	482	DeBERTa-base	random	90	0.333	0.167
3183	483	DeBERTa-large	random	90	0.333	0.167
3184	484	DeBERTa-base	random	90	0.333	0.167
3185	485	BERT-large	random	90	0.336	0.172
3186	486	RoBERTa-large	random	90	0.333	0.167
3187	487	BERT-base	random	90	0.333	0.167
3188	488	BERT-base	random	90	0.333	0.167
3189	489	RoBERTa-large	random	90	0.322	0.187
3190	490	DeBERTa-large	random	90	0.333	0.167
3191	491	DeBERTa-large	random	90	0.342	0.185
3192	492	BERT-large	random	90	0.333	0.167
3193	493	RoBERTa-large	random	90	0.333	0.167
3194	494	RoBERTa-base	random	90	0.353	0.212
3195	495	DeBERTa-large	random	90	0.362	0.225
3196	496	DeBERTa-base	random	90	0.333	0.167
3197	497	BERT-base	random	90	0.333	0.167
3198	498	RoBERTa-large	random	90	0.333	0.167
3199	499	RoBERTa-large	random	90	0.338	0.176
3200	500	RoBERTa-base	random	90	0.336	0.172
3201	501	DeBERTa-base	random	90	0.333	0.167
3202	502	DeBERTa-base	random	90	0.333	0.167
3203	503	RoBERTa-base	random	90	0.333	0.167
3204	504	RoBERTa-large	random	90	0.333	0.167
3205	505	BERT-large	random	90	0.333	0.167
3206	506	BERT-base	random	90	0.333	0.167
3207	507	BERT-large	random	90	0.333	0.167
3208	508	RoBERTa-base	random	90	0.387	0.271
3209	509	DeBERTa-large	random	90	0.336	0.171
3210	510	BERT-base	random	90	0.333	0.167
3211	511	DeBERTa-large	random	90	0.333	0.167
3212	512	BERT-base	random	90	0.333	0.167
3213	513	RoBERTa-base	random	90	0.342	0.186
3214	514	RoBERTa-base	random	90	0.373	0.254
3215	515	RoBERTa-base	random	90	0.351	0.209
3216	516	RoBERTa-large	random	90	0.333	0.167
3217	517	RoBERTa-large	random	90	0.333	0.168
3218	518	DeBERTa-large	random	90	0.367	0.236
3219	519	DeBERTa-large	random	90	0.340	0.181
3220	520	RoBERTa-base	random	90	0.364	0.239
3221	521	BERT-large	random	90	0.340	0.193
3222	522	DeBERTa-base	random	90	0.333	0.167
3223	523	RoBERTa-large	random	90	0.333	0.167
3224	524	DeBERTa-large	random	90	0.338	0.176
3225	525	BERT-base	random	90	0.333	0.167
3226	526	DeBERTa-base	random	90	0.333	0.167
3227	527	RoBERTa-base	random	90	0.336	0.172
3228	528	RoBERTa-large	random	90	0.333	0.167
3229	529	BERT-base	random	90	0.333	0.167
3230	530	BERT-large	random	90	0.333	0.167
3231	531	DeBERTa-base	random	90	0.333	0.167
3232	532	BERT-large	random	90	0.333	0.167
3233	533	BERT-large	random	90	0.333	0.167
3234	534	DeBERTa-base	random	90	0.333	0.167
3235	535	BERT-base	random	90	0.333	0.167
3236	536	BERT-large	random	90	0.336	0.172
3237	537	BERT-large	random	90	0.333	0.167
3238	538	DeBERTa-base	random	90	0.333	0.167
3239	539	RoBERTa-base	random	90	0.351	0.206
3240	540	BERT-large	random	100	0.336	0.171
3241	541	DeBERTa-base	random	100	0.333	0.167
3242	542	DeBERTa-large	random	100	0.356	0.215
3243	543	RoBERTa-base	random	100	0.340	0.181
